DATE,FEDFUNDS,debt_to_gdp,democrat,election,expenditure_to_gdp,inflation,president,president_party,ygap,lag_FEDFUNDS,pres1,pres2,pres3,pres4,pres5,pres6,pres7,pres8,pres9,pres10,pres11,pres12,pres13,pres14,pres15,elec_dem,elec_rep
01jan1990,8.25,51.73274944016555,0,4,21.57433470422354,6.88344,George H.W. Bush,R,.9315655803661215,8.6099997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
01apr1990,8.24,52.64402349669771,0,5,21.61332542628772,3.95836,George H.W. Bush,R,.5928283471249684,8.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
01jul1990,8.16,53.73373189402542,0,6,21.60456483365051,6.90796,George H.W. Bush,R,-.1304089219330898,8.2399998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
01oct1990,7.74,55.3087768787468,0,7,22.03755010816754,6.79372,George H.W. Bush,R,-1.700926529758472,8.1599998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
01jan1991,6.43,57.2230801580101,0,8,21.27145840242243,2.99028,George H.W. Bush,R,-2.84536233655139,7.7399998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
01apr1991,5.86,58.12079300056807,0,9,22.01760566937206,2.37448,George H.W. Bush,R,-2.839117714896156,6.4299998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
01jul1991,5.64,58.63712732000913,0,10,22.29312251995888,3.04792,George H.W. Bush,R,-3.065258029113465,5.8600001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
01oct1991,4.82,60.16057508965928,0,11,22.53249935491943,3.31772,George H.W. Bush,R,-3.309135790634142,5.6399999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
01jan1992,4.02,61.40949502020291,0,12,22.95366239604206,2.71248,George H.W. Bush,R,-2.869335365418051,4.8200002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
01apr1992,3.77,61.65493640181106,0,13,22.8953017235336,3.075,George H.W. Bush,R,-2.459785617945633,4.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
01jul1992,3.26,62.36058522017353,0,14,22.84456832556871,3.0544,George H.W. Bush,R,-2.082395814965017,3.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
01oct1992,3.04,62.59384105682528,0,15,22.79151851159098,3.50284,George H.W. Bush,R,-1.688749766398813,3.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
01jan1993,3.04,63.82519498768787,1,0,22.68028077512524,2.912,William J. Clinton,D,-2.153780995811139,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01apr1993,3,63.87970870974198,1,1,22.55867630735136,2.88816,William J. Clinton,D,-2.183808019917244,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
01jul1993,3.06,65.06807130532688,1,2,22.55130963127438,1.85148,William J. Clinton,D,-2.33531384872526,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
01oct1993,2.99,64.74347881048085,1,3,22.46324736779849,3.31568,William J. Clinton,D,-1.725098061508724,3.0599999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
01jan1994,3.21,65.57917979303825,1,4,21.87569358883602,2.00868,William J. Clinton,D,-1.4573896353167,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
01apr1994,3.94,64.95836031360834,1,5,21.66429014348918,2.27132,William J. Clinton,D,-.8116528582799965,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
01jul1994,4.49,65.14205667112574,1,6,21.7714985256059,3.70628,William J. Clinton,D,-.8806353941714603,3.9400001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
01oct1994,5.17,64.7437487238078,1,7,21.77371141354503,2.32908,William J. Clinton,D,-.4997568630918102,4.4899998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0
01jan1995,5.81,65.68647772174397,1,8,21.90028206324367,2.93788,William J. Clinton,D,-.9768495660665049,5.1700001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
01apr1995,6.02,66.1258398817952,1,9,21.9335702654477,3.26912,William J. Clinton,D,-1.491374052452739,5.8099999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0
01jul1995,5.8,66.43897699487837,1,10,21.79533881372294,2.01708,William J. Clinton,D,-1.398010810810819,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0
01oct1995,5.72,65.94532834016843,1,11,21.45020333233115,2.17968,William J. Clinton,D,-1.453104713671052,5.8000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0
01jan1996,5.36,65.31224416376757,1,12,21.75911788027091,3.55756,William J. Clinton,D,-1.527186761229317,5.7199998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0
01apr1996,5.24,65.61305122228637,1,13,21.42833909290647,3.43852,William J. Clinton,D,-.5870268213810229,5.3600001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0
01jul1996,5.31,65.39004720273668,1,14,21.18525244109872,2.3018,William J. Clinton,D,-.4930945165112766,5.2399998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0
01oct1996,5.28,65.12339598260492,1,15,21.10448283732113,3.47616,William J. Clinton,D,-.1887707323163988,5.3099999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0
01jan1997,5.28,65.41982644265167,1,0,20.8677956112676,2.43528,William J. Clinton (2nd term),D,-.2122992112978351,5.2800002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01apr1997,5.52,65.01165151301126,1,1,20.68671720116521,.9196,William J. Clinton (2nd term),D,.4582889562510262,5.2800002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
01jul1997,5.53,63.92650090959202,1,2,20.36886539424416,2,William J. Clinton (2nd term),D,.8946224326026462,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
01oct1997,5.51,63.64108438490151,1,3,20.47910861633142,2.15672,William J. Clinton (2nd term),D,.8328867038745851,5.5300002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
01jan1998,5.52,63.97723468667016,1,4,20.06966880428304,.82392,William J. Clinton (2nd term),D,.9343250182319468,5.5100002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
01apr1998,5.5,63.71575258614032,1,5,19.99729930965088,1.31604,William J. Clinton (2nd term),D,.9784260314001292,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
01jul1998,5.53,62.70818819346913,1,6,19.70561214154349,2.05252,William J. Clinton (2nd term),D,1.434658784016023,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
01oct1998,4.86,61.21524759048109,1,7,19.58575809146181,1.87552,William J. Clinton (2nd term),D,2.300341728895091,5.5300002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
01jan1999,4.73,61.36691574016072,1,8,19.38218900168144,1.46224,William J. Clinton (2nd term),D,2.318106360389924,4.8600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
01apr1999,4.75,61.08137096349825,1,9,19.19784685306093,2.99636,William J. Clinton (2nd term),D,2.224051819817067,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
01jul1999,5.09,59.95447973668598,1,10,19.13748507266839,2.97168,William J. Clinton (2nd term),D,2.620679843696653,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
01oct1999,5.31,58.87206222424894,1,11,19.10127866821474,2.94976,William J. Clinton (2nd term),D,3.544673410295943,5.0900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
01jan2000,5.68,59.48915314464135,1,12,18.82385945831896,3.95884,William J. Clinton (2nd term),D,2.892533030207028,5.3099999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
01apr2000,6.27,58.02931357959241,1,13,18.81779045727588,3.13464,William J. Clinton (2nd term),D,3.951378052721478,5.6799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
01jul2000,6.52,56.76020970243136,1,14,18.79615972750811,3.65624,William J. Clinton (2nd term),D,3.092132590417118,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
01oct2000,6.47,56.01474483677779,1,15,18.80590811711469,2.85088,William J. Clinton (2nd term),D,2.761051677243879,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
01jan2001,5.59,55.7026129430642,0,0,19.10953690956018,3.82704,George W. Bush,R,1.495602253227556,6.4699998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
01apr2001,4.33,56.04910956685164,0,1,19.10454014686564,2.80388,George W. Bush,R,1.258702214623466,5.5900002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
01jul2001,3.5,55.57219898996453,0,2,19.40092310309239,1.12908,George W. Bush,R,.10747799680436,4.3299999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
01oct2001,2.13,55.98580689504944,0,3,19.37029343517633,-.29948,George W. Bush,R,-.3840336134453728,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
01jan2002,1.73,56.61123805044064,0,4,19.67292859729529,1.27776,George W. Bush,R,-.3406413072735322,2.1300001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
01apr2002,1.75,56.65032579058988,0,5,19.88410181616457,3.14488,George W. Bush,R,-.6023930328116007,1.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
01jul2002,1.74,57.2478945625362,0,6,19.79881706723754,2.15304,George W. Bush,R,-.8691154973884653,1.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
01oct2002,1.44,57.84583685259555,0,7,20.02608658720808,2.36544,George W. Bush,R,-1.582276225467309,1.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
01jan2003,1.25,58.83069824343561,0,8,20.08472351117048,4.1146,George W. Bush,R,-1.895247161101187,1.4400001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
01apr2003,1.25,58.69116824963765,0,9,20.69205665682027,-.65444,George W. Bush,R,-1.796091488614114,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
01jul2003,1.02,59.26037565228209,0,10,20.24589119693938,2.98468,George W. Bush,R,-.8130687342624213,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
01oct2003,1,59.41696468185069,0,11,20.1673545525632,1.51816,George W. Bush,R,-.5588786590149119,1.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
01jan2004,1,60.34204525399598,0,12,20.29462250874754,3.38568,George W. Bush,R,-.4692485719913309,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
01apr2004,1.01,60.5436289486733,0,13,20.15045277184024,3.143,George W. Bush,R,-.353117784794128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
01jul2004,1.43,60.87032198289337,0,14,20.13130006061652,2.55092,George W. Bush,R,-.1992764497367876,1.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
01oct2004,1.95,60.75819905558026,0,15,20.09724178087084,4.29432,George W. Bush,R,.0958349464446994,1.4299999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
01jan2005,2.47,61.36094803006209,0,0,20.35309823110814,2.02088,George W. Bush (2nd term),R,.5213928832072804,1.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01apr2005,2.94,62.13204106581951,0,1,20.33587987882341,2.70316,George W. Bush (2nd term),R,.3790669856459318,2.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
01jul2005,3.46,61.50312569123121,0,2,20.34905706481881,6.05784,George W. Bush (2nd term),R,.56656120903605,2.9400001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
01oct2005,3.98,61.41969873269091,0,3,20.3986201791251,3.7294,George W. Bush (2nd term),R,.5053292969427508,3.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
01jan2006,4.46,61.97487916390395,0,4,20.33689710989431,2.08432,George W. Bush (2nd term),R,1.230811433587539,3.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
01apr2006,4.91,62.71545442251997,0,5,20.46174376857707,3.6096,George W. Bush (2nd term),R,.9915077287459393,4.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
01jul2006,5.25,62.58897418279825,0,6,20.53755512973133,3.77608,George W. Bush (2nd term),R,.4097885851467455,4.9099998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
01oct2006,5.25,62.49807131010813,0,7,20.11596239205704,-1.642,George W. Bush (2nd term),R,.5278515405515638,5.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
01jan2007,5.26,62.94823574475864,0,8,20.6273434593844,3.86492,George W. Bush (2nd term),R,.1294024050671727,5.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
01apr2007,5.25,63.17536400375444,0,9,20.67376043668013,4.64832,George W. Bush (2nd term),R,.3120785214131943,5.2600002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
01jul2007,5.07,62.6326189061825,0,10,20.6000169268425,2.4678,George W. Bush (2nd term),R,.2611323948344849,5.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
01oct2007,4.5,63.02886065942096,0,11,20.59152713237777,4.85532,George W. Bush (2nd term),R,.3709450882898507,5.0700002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
01jan2008,3.18,64.41170477266199,0,12,21.05886400004576,4.39988,George W. Bush (2nd term),R,-.4018890465168426,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
01apr2008,2.09,65.21343881160584,0,13,21.93291808610522,5.21864,George W. Bush (2nd term),R,-.8325464695053183,3.1800001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
01jul2008,1.94,65.53036436476435,0,14,21.76611906579379,6.25372,George W. Bush (2nd term),R,-2.388651445696871,2.0899999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
01oct2008,.51,70.6406254037566,0,15,22.07641759025101,-9.44444,George W. Bush (2nd term),R,-4.597941247733087,1.9400001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
01jan2009,.18,76.15701381720133,1,0,22.96923161585566,-2.43644,Barack H. Obama,D,-6.257348858954505,.50999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01apr2009,.18,79.28337935279356,1,1,25.13753187140296,1.9148,Barack H. Obama,D,-6.857275814180073,.18000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01jul2009,.16,81.79594392467216,1,2,25.02988367894869,3.6558,Barack H. Obama,D,-6.89822422667353,.18000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
01oct2009,.12,83.41793202436526,1,3,24.80861312441303,2.66272,Barack H. Obama,D,-6.148990772779696,.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
01jan2010,.13,85.22082805786705,1,4,25.17649964510536,1.2746,Barack H. Obama,D,-5.667408566792552,.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
01apr2010,.19,87.61473052720675,1,5,25.38765504937967,-.5038,Barack H. Obama,D,-5.655293225986359,.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
01jul2010,.19,89.53325404616604,1,6,25.50469727832529,1.41576,Barack H. Obama,D,-5.455331904561872,.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
01oct2010,.19,91.25597084930894,1,7,25.4073070855994,2.61604,Barack H. Obama,D,-5.242802874597796,.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
